date,currentcases,notreported,reported,incidences,hospital
2020-05-02,0.0,false,true,6.41605,199
2020-05-03,0.0,false,true,6.03475,199
2020-05-04,0.0,false,true,5.6816,199
2020-05-05,0.0,false,true,5.35615,199
2020-05-06,0.0,false,true,5.0577,199
2020-05-07,0.0,false,true,4.7855,199
2020-05-08,0.0,false,true,4.5382,199
2020-05-09,0.0,false,true,4.3144,199
2020-05-10,0.0,false,true,4.1124,199
2020-05-11,0.0,false,true,3.93045,199
2020-05-12,0.0,false,true,3.76695,199
2020-05-13,0.0,false,true,3.6202,199
2020-05-14,0.0,false,true,3.48855,199
2020-05-15,0.0,false,true,3.3704,199
2020-05-16,0.0,false,true,3.2642,199
2020-05-17,0.0,false,true,3.16845,199
2020-05-18,0.0,false,true,3.08165,199
2020-05-19,0.0,false,true,3.00235,199
2020-05-20,0.0,false,true,2.9291,199
2020-05-21,0.0,false,true,2.8604,199
2020-05-22,0.0,false,true,2.7951,199
2020-05-23,0.0,false,true,2.73225,199
2020-05-24,0.0,false,true,2.67115,199
2020-05-25,0.0,false,true,2.6114,199
2020-05-26,0.0,false,true,2.55275,199
2020-05-27,0.0,false,true,2.49505,199
2020-05-28,0.0,false,true,2.4384,199
2020-05-29,0.0,false,true,2.38315,199
2020-05-30,0.0,false,true,2.3295,199
2020-05-31,0.0,false,true,2.27795,199
2020-06-01,0.0,false,true,2.22885,199
2020-06-02,0.0,false,true,2.1829,199
2020-06-03,0.0,false,true,2.14045,199
2020-06-04,0.0,false,true,2.10225,199
2020-06-05,0.0,false,true,2.06855,199
2020-06-06,0.0,false,true,2.03995,199
2020-06-07,0.0,false,true,2.01645,199
2020-06-08,0.0,false,true,1.99825,199
2020-06-09,0.0,false,true,1.9855,199
2020-06-10,0.0,false,true,1.9781,199
2020-06-11,0.0,false,true,1.9761,199
2020-06-12,0.0,false,true,1.9795,199
2020-06-13,0.0,false,true,1.9884,199
2020-06-14,0.0,false,true,2.00265,199
2020-06-15,0.0,false,true,2.0225,199
2020-06-16,0.0,false,true,2.04775,199
2020-06-17,0.0,false,true,2.07865,199
2020-06-18,0.0,false,true,2.11525,199
2020-06-19,0.0,false,true,2.15775,199
2020-06-20,0.0,false,true,2.20615,199
2020-06-21,0.0,false,true,2.26085,199
2020-06-22,0.0,false,true,2.32205,199
2020-06-23,0.0,false,true,2.3903,199
2020-06-24,0.0,false,true,2.466,199
2020-04-16,0.0,true,false,26.4639,200
2020-04-17,1.0,false,true,25.15995,200
2020-04-18,1.0,false,true,23.84115,200
2020-04-19,1.0,false,true,22.52735,200
2020-04-20,1.0,false,true,21.23415,200
2020-04-21,2.0,false,true,19.97295,200
2020-04-22,2.0,false,true,18.7519,200
2020-04-23,2.0,false,true,17.57685,200
2020-04-24,2.0,true,false,16.4523,200
2020-04-25,1.0,false,true,15.3819,200
2020-04-26,3.0,false,true,14.3677,200
2020-04-27,3.0,false,true,13.4108,200
2020-04-28,1.0,false,true,12.5116,200
2020-04-29,1.0,false,true,11.66975,200
2020-04-30,1.0,false,true,10.88435,200
2020-05-01,1.0,false,true,10.154,200
2020-05-02,1.0,false,true,9.47715,200
2020-05-03,1.0,false,true,8.8517,200
2020-05-04,2.0,false,true,8.2755,200
2020-05-05,2.0,false,true,7.74645,200
2020-05-06,2.0,false,true,7.2621,200
2020-05-07,1.0,false,true,6.8201,200
2020-05-08,1.0,true,false,6.41765,200
2020-05-09,1.0,false,true,6.05165,200
2020-05-10,2.0,false,true,5.7189,200
2020-05-11,2.0,false,true,5.41645,200
2020-05-12,2.0,false,true,5.1415,200
2020-05-13,2.0,false,true,4.891,200
2020-05-14,2.0,false,true,4.6626,200
2020-05-15,2.0,true,false,4.4536,200
2020-05-16,2.0,false,true,4.26175,200
2020-05-17,2.0,false,true,4.0848,200
2020-05-18,0.0,false,true,3.92055,200
2020-05-19,0.0,false,true,3.767,200
2020-05-20,0.0,false,true,3.6221,200
2020-05-21,0.0,false,true,3.48405,200
2020-05-22,0.0,false,true,3.35105,200
2020-05-23,0.0,false,true,3.22205,200
2020-05-24,0.0,false,true,3.09615,200
2020-05-25,0.0,false,true,2.9727,200
2020-05-26,0.0,false,true,2.85145,200
2020-05-27,0.0,false,true,2.7323,200
2020-05-28,0.0,false,true,2.6153,200
2020-05-29,0.0,false,true,2.50065,200
2020-05-30,0.0,false,true,2.38875,200
2020-05-31,0.0,false,true,2.28005,200
2020-06-01,0.0,false,true,2.1751,200
2020-06-02,0.0,false,true,2.0744,200
2020-06-03,0.0,false,true,1.9785,200
2020-06-04,0.0,false,true,1.888,200
2020-06-05,0.0,false,true,1.8032,200
2020-06-06,0.0,false,true,1.72465,200
2020-06-07,0.0,false,true,1.65225,200
2020-06-08,0.0,false,true,1.58605,200
2020-06-09,0.0,false,true,1.5261,200
2020-06-10,0.0,false,true,1.47225,200
2020-06-11,0.0,false,true,1.42435,200
2020-06-12,0.0,false,true,1.38235,200
2020-06-13,0.0,false,true,1.34605,200
2020-06-14,0.0,false,true,1.3154,200
2020-06-15,1.0,false,true,1.2903,200
2020-06-16,1.0,false,true,1.27065,200
2020-06-17,0.0,false,true,1.2564,200
2020-06-18,0.0,false,true,1.2476,200
2020-06-19,0.0,false,true,1.24415,200
2020-06-20,0.0,false,true,1.24625,200
2020-06-21,0.0,false,true,1.25385,200
2020-06-22,0.0,false,true,1.2674,200
2020-06-23,0.0,false,true,1.28695,200
2020-06-24,0.0,false,true,1.313,200
2020-04-16,1.0,false,true,26.4639,201
2020-04-17,1.0,false,true,25.15995,201
2020-04-18,1.0,false,true,23.84115,201
2020-04-19,1.0,false,true,22.52735,201
2020-04-20,1.0,false,true,21.23415,201
2020-04-21,1.0,false,true,19.97295,201
2020-04-22,1.0,false,true,18.7519,201
2020-04-23,1.0,false,true,17.57685,201
2020-04-24,1.0,false,true,16.4523,201
2020-04-25,1.0,false,true,15.3819,201
2020-04-26,1.0,false,true,14.3677,201
2020-04-27,1.0,false,true,13.4108,201
2020-04-28,1.0,false,true,12.5116,201
2020-04-29,1.0,false,true,11.66975,201
2020-04-30,1.0,false,true,10.88435,201
2020-05-01,1.0,false,true,10.154,201
2020-05-02,1.0,false,true,9.47715,201
2020-05-03,1.0,false,true,8.8517,201
2020-05-04,1.0,false,true,8.2755,201
2020-05-05,1.0,false,true,7.74645,201
2020-05-06,1.0,false,true,7.2621,201
2020-05-07,1.0,false,true,6.8201,201
2020-05-08,1.0,false,true,6.41765,201
2020-05-09,1.0,false,true,6.05165,201
2020-05-10,1.0,false,true,5.7189,201
2020-05-11,1.0,false,true,5.41645,201
2020-05-12,1.0,false,true,5.1415,201
2020-05-13,1.0,true,false,4.891,201
2020-05-14,1.0,false,true,4.6626,201
2020-05-15,0.0,false,true,4.4536,201
2020-05-16,0.0,false,true,4.26175,201
2020-05-17,0.0,false,true,4.0848,201
2020-05-18,0.0,false,true,3.92055,201
2020-05-19,0.0,true,false,3.767,201
2020-05-20,0.0,false,true,3.6221,201
2020-05-21,0.0,false,true,3.48405,201
2020-05-22,0.0,true,false,3.35105,201
2020-05-23,0.0,false,true,3.22205,201
2020-05-24,0.0,false,true,3.09615,201
2020-05-25,0.0,true,false,2.9727,201
2020-05-26,0.0,true,false,2.85145,201
2020-05-27,0.0,false,true,2.7323,201
2020-05-28,0.0,false,true,2.6153,201
2020-05-29,0.0,false,true,2.50065,201
2020-05-30,0.0,false,true,2.38875,201
2020-05-31,0.0,false,true,2.28005,201
2020-06-01,0.0,false,true,2.1751,201
2020-06-02,0.0,false,true,2.0744,201
2020-06-03,0.0,false,true,1.9785,201
2020-06-04,0.0,false,true,1.888,201
2020-06-05,0.0,false,true,1.8032,201
2020-06-06,0.0,true,false,1.72465,201
2020-06-07,0.0,false,true,1.65225,201
2020-06-08,0.0,false,true,1.58605,201
2020-06-09,0.0,false,true,1.5261,201
2020-06-10,0.0,false,true,1.47225,201
2020-06-11,0.0,true,false,1.42435,201
2020-06-12,0.0,false,true,1.38235,201
2020-06-13,0.0,true,false,1.34605,201
2020-06-14,0.0,false,true,1.3154,201
2020-06-15,0.0,false,true,1.2903,201
2020-06-16,0.0,false,true,1.27065,201
2020-06-17,0.0,true,false,1.2564,201
2020-06-18,0.0,false,true,1.2476,201
2020-06-19,0.0,true,false,1.24415,201
2020-06-20,0.0,true,false,1.24625,201
2020-06-21,0.0,true,false,1.25385,201
2020-06-22,0.0,true,false,1.2674,201
2020-06-23,0.0,true,false,1.28695,201
2020-06-24,0.0,true,false,1.313,201
2020-04-16,2.0,false,true,11.093,202
2020-04-17,2.0,false,true,10.6314,202
2020-04-18,2.0,false,true,10.1609,202
2020-04-19,2.0,false,true,9.6875,202
2020-04-20,2.0,false,true,9.2158,202
2020-04-21,2.0,false,true,8.74955,202
2020-04-22,2.0,false,true,8.29125,202
2020-04-23,1.0,false,true,7.8433,202
2020-04-24,0.0,false,true,7.40775,202
2020-04-25,1.0,false,true,6.98655,202
2020-04-26,0.0,false,true,6.5814,202
2020-04-27,0.0,false,true,6.1935,202
2020-04-28,0.0,false,true,5.824,202
2020-04-29,0.0,false,true,5.4736,202
2020-04-30,0.0,false,true,5.143,202
2020-05-01,0.0,false,true,4.83245,202
2020-05-02,0.0,false,true,4.5421,202
2020-05-03,0.0,false,true,4.2719,202
2020-05-04,0.0,false,true,4.02165,202
2020-05-05,0.0,false,true,3.791,202
2020-05-06,0.0,false,true,3.5795,202
2020-05-07,0.0,false,true,3.38665,202
2020-05-08,0.0,false,true,3.2115,202
2020-05-09,0.0,false,true,3.053,202
2020-05-10,0.0,false,true,2.90995,202
2020-05-11,0.0,false,true,2.7812,202
2020-05-12,0.0,false,true,2.66545,202
2020-05-13,0.0,false,true,2.56165,202
2020-05-14,0.0,false,true,2.4685,202
2020-05-15,0.0,false,true,2.385,202
2020-05-16,0.0,false,true,2.30995,202
2020-05-17,0.0,false,true,2.24225,202
2020-05-18,0.0,false,true,2.1809,202
2020-05-19,0.0,false,true,2.1248,202
2020-05-20,0.0,false,true,2.07305,202
2020-05-21,0.0,false,true,2.02445,202
2020-05-22,0.0,false,true,1.9782,202
2020-05-23,0.0,false,true,1.93365,202
2020-05-24,0.0,false,true,1.89035,202
2020-05-25,0.0,false,true,1.8479,202
2020-05-26,0.0,false,true,1.80615,202
2020-05-27,0.0,false,true,1.76505,202
2020-05-28,0.0,false,true,1.72475,202
2020-05-29,0.0,false,true,1.6853,202
2020-05-30,0.0,false,true,1.647,202
2020-05-31,0.0,false,true,1.61015,202
2020-06-01,0.0,false,true,1.57505,202
2020-06-02,0.0,false,true,1.5421,202
2020-06-03,1.0,false,true,1.5117,202
2020-06-04,0.0,false,true,1.48425,202
2020-06-05,0.0,false,true,1.46005,202
2020-06-06,0.0,false,true,1.4394,202
2020-06-07,2.0,false,true,1.4225,202
2020-06-08,0.0,false,true,1.40925,202
2020-06-09,0.0,false,true,1.3999,202
2020-06-10,0.0,false,true,1.3944,202
2020-06-11,0.0,false,true,1.3927,202
2020-06-12,0.0,false,true,1.3949,202
2020-06-13,0.0,false,true,1.40095,202
2020-06-14,0.0,false,true,1.4109,202
2020-06-15,0.0,false,true,1.42475,202
2020-06-16,0.0,false,true,1.44245,202
2020-06-17,0.0,false,true,1.4642,202
2020-06-18,0.0,false,true,1.49005,202
2020-06-19,0.0,false,true,1.52,202
2020-06-20,0.0,false,true,1.55425,202
2020-06-21,0.0,false,true,1.5929,202
2020-06-22,0.0,false,true,1.6363,202
2020-06-23,0.0,false,true,1.6846,202
2020-06-24,0.0,false,true,1.73825,202
2020-04-16,0.0,false,true,11.51945,203
2020-04-17,0.0,true,false,11.03985,203
2020-04-18,0.0,true,false,10.55085,203
2020-04-19,0.0,true,false,10.0588,203
2020-04-20,0.0,false,true,9.5685,203
2020-04-21,0.0,false,true,9.0838,203
2020-04-22,0.0,false,true,8.60755,203
2020-04-23,0.0,false,true,8.1421,203
2020-04-24,0.0,false,true,7.68965,203
2020-04-25,0.0,true,false,7.2522,203
2020-04-26,0.0,true,false,6.8315,203
2020-04-27,0.0,true,false,6.4288,203
2020-04-28,0.0,true,false,6.0453,203
2020-04-29,0.0,true,false,5.6818,203
2020-04-30,0.0,true,false,5.33885,203
2020-05-01,0.0,true,false,5.01675,203
2020-05-02,0.0,true,false,4.71565,203
2020-05-03,0.0,true,false,4.4355,203
2020-05-04,0.0,true,false,4.176,203
2020-05-05,0.0,true,false,3.93685,203
2020-05-06,0.0,true,false,3.7175,203
2020-05-07,0.0,true,false,3.51755,203
2020-05-08,0.0,true,false,3.3358,203
2020-05-09,0.0,true,false,3.17135,203
2020-05-10,0.0,true,false,3.0229,203
2020-05-11,0.0,true,false,2.88915,203
2020-05-12,0.0,true,false,2.769,203
2020-05-13,0.0,true,false,2.6611,203
2020-05-14,0.0,true,false,2.5643,203
2020-05-15,0.0,true,false,2.47745,203
2020-05-16,0.0,true,false,2.39935,203
2020-05-17,0.0,true,false,2.32895,203
2020-05-18,0.0,true,false,2.26515,203
2020-05-19,0.0,true,false,2.20685,203
2020-05-20,0.0,true,false,2.15295,203
2020-05-21,0.0,true,false,2.10245,203
2020-05-22,0.0,true,false,2.0545,203
2020-05-23,0.0,true,false,2.0083,203
2020-05-24,0.0,true,false,1.9634,203
2020-05-25,0.0,true,false,1.91955,203
2020-05-26,0.0,true,false,1.87645,203
2020-05-27,0.0,true,false,1.83415,203
2020-05-28,0.0,true,false,1.79265,203
2020-05-29,0.0,true,false,1.7521,203
2020-05-30,0.0,true,false,1.7127,203
2020-05-31,0.0,true,false,1.67495,203
2020-06-01,0.0,true,false,1.639,203
2020-06-02,0.0,true,false,1.6053,203
2020-06-03,0.0,true,false,1.57425,203
2020-06-04,0.0,true,false,1.54625,203
2020-06-05,0.0,true,false,1.5216,203
2020-06-06,0.0,true,false,1.5007,203
2020-06-07,0.0,true,false,1.4835,203
2020-06-08,0.0,true,false,1.47025,203
2020-06-09,0.0,true,false,1.46095,203
2020-06-10,0.0,true,false,1.45555,203
2020-06-11,0.0,true,false,1.45415,203
2020-06-12,0.0,true,false,1.45675,203
2020-06-13,0.0,true,false,1.46335,203
2020-06-14,0.0,true,false,1.47395,203
2020-06-15,0.0,true,false,1.4885,203
2020-06-16,0.0,true,false,1.50715,203
2020-06-17,0.0,true,false,1.5299,203
2020-06-18,0.0,true,false,1.5568,203
2020-06-19,0.0,true,false,1.58805,203
2020-06-20,0.0,true,false,1.62365,203
2020-06-21,0.0,true,false,1.66385,203
2020-06-22,0.0,true,false,1.7089,203
2020-06-23,0.0,true,false,1.75905,203
2020-06-24,0.0,true,false,1.8146,203
2020-04-16,5.0,false,true,2.5786,204
2020-04-17,4.0,false,true,2.46615,204
2020-04-18,4.0,false,true,2.354,204
2020-04-19,4.0,false,true,2.2431,204
2020-04-20,4.0,false,true,2.134,204
2020-04-21,4.0,false,true,2.0272,204
2020-04-22,4.0,false,true,1.9229,204
2020-04-23,4.0,false,true,1.82135,204
2020-04-24,4.0,false,true,1.72285,204
2020-04-25,4.0,false,true,1.62765,204
2020-04-26,4.0,false,true,1.53585,204
2020-04-27,3.0,false,true,1.4478,204
2020-04-28,2.0,false,true,1.36365,204
2020-04-29,1.0,false,true,1.28355,204
2020-04-30,1.0,false,true,1.2075,204
2020-05-01,1.0,false,true,1.13575,204
2020-05-02,1.0,false,true,1.06825,204
2020-05-03,1.0,false,true,1.00505,204
2020-05-04,1.0,false,true,0.94615,204
2020-05-05,3.0,false,true,0.8914,204
2020-05-06,3.0,false,true,0.8409,204
2020-05-07,3.0,false,true,0.7944,204
2020-05-08,2.0,false,true,0.7518,204
2020-05-09,2.0,false,true,0.7129,204
2020-05-10,2.0,false,true,0.6775,204
2020-05-11,2.0,false,true,0.64525,204
2020-05-12,2.0,false,true,0.61595,204
2020-05-13,2.0,false,true,0.5893,204
2020-05-14,2.0,false,true,0.5651,204
2020-05-15,1.0,false,true,0.5431,204
2020-05-16,2.0,false,true,0.5231,204
2020-05-17,1.0,false,true,0.5047,204
2020-05-18,1.0,false,true,0.4878,204
2020-05-19,0.0,false,true,0.47215,204
2020-05-20,0.0,false,true,0.45745,204
2020-05-21,0.0,false,true,0.4435,204
2020-05-22,0.0,false,true,0.4301,204
2020-05-23,0.0,false,true,0.417,204
2020-05-24,0.0,false,true,0.40425,204
2020-05-25,0.0,false,true,0.3917,204
2020-05-26,0.0,false,true,0.3792,204
2020-05-27,0.0,false,true,0.36685,204
2020-05-28,0.0,false,true,0.35465,204
2020-05-29,0.0,false,true,0.3425,204
2020-05-30,0.0,false,true,0.33065,204
2020-05-31,0.0,false,true,0.319,204
2020-06-01,0.0,false,true,0.30765,204
2020-06-02,0.0,false,true,0.2967,204
2020-06-03,0.0,false,true,0.28635,204
2020-06-04,0.0,false,true,0.2765,204
2020-06-05,0.0,false,true,0.26735,204
2020-06-06,0.0,false,true,0.25885,204
2020-06-07,0.0,false,true,0.2511,204
2020-06-08,0.0,false,true,0.2442,204
2020-06-09,0.0,false,true,0.23795,204
2020-06-10,0.0,false,true,0.23255,204
2020-06-11,0.0,false,true,0.22785,204
2020-06-12,0.0,false,true,0.224,204
2020-06-13,0.0,false,true,0.22085,204
2020-06-14,0.0,false,true,0.2185,204
2020-06-15,0.0,false,true,0.2169,204
2020-06-16,0.0,false,true,0.21605,204
2020-06-17,0.0,false,true,0.21605,204
2020-06-18,0.0,false,true,0.2168,204
2020-06-19,0.0,false,true,0.2184,204
2020-06-20,0.0,false,true,0.22075,204
2020-06-21,0.0,false,true,0.22405,204
2020-06-22,0.0,false,true,0.22835,204
2020-06-23,0.0,false,true,0.23365,204
2020-06-24,0.0,false,true,0.24,204
2020-04-16,0.0,false,true,2.5786,205
2020-04-17,0.0,false,true,2.46615,205
2020-04-18,0.0,false,true,2.354,205
2020-04-19,0.0,false,true,2.2431,205
2020-04-20,0.0,false,true,2.134,205
2020-04-21,0.0,false,true,2.0272,205
2020-04-22,0.0,false,true,1.9229,205
2020-04-23,0.0,false,true,1.82135,205
2020-04-24,0.0,false,true,1.72285,205
2020-04-25,0.0,false,true,1.62765,205
2020-04-26,0.0,false,true,1.53585,205
2020-04-27,0.0,false,true,1.4478,205
2020-04-28,0.0,false,true,1.36365,205
2020-04-29,0.0,false,true,1.28355,205
2020-04-30,0.0,false,true,1.2075,205
2020-05-01,0.0,false,true,1.13575,205
2020-05-02,0.0,false,true,1.06825,205
2020-05-03,0.0,false,true,1.00505,205
2020-05-04,0.0,false,true,0.94615,205
2020-05-05,0.0,false,true,0.8914,205
2020-05-06,0.0,false,true,0.8409,205
2020-05-07,0.0,false,true,0.7944,205
2020-05-08,0.0,false,true,0.7518,205
2020-05-09,0.0,false,true,0.7129,205
2020-05-10,0.0,false,true,0.6775,205
2020-05-11,0.0,false,true,0.64525,205
2020-05-12,0.0,false,true,0.61595,205
2020-05-13,0.0,false,true,0.5893,205
2020-05-14,0.0,false,true,0.5651,205
2020-05-15,0.0,false,true,0.5431,205
2020-05-16,0.0,false,true,0.5231,205
2020-05-17,0.0,false,true,0.5047,205
2020-05-18,0.0,false,true,0.4878,205
2020-05-19,0.0,false,true,0.47215,205
2020-05-20,0.0,false,true,0.45745,205
2020-05-21,0.0,false,true,0.4435,205
2020-05-22,0.0,false,true,0.4301,205
2020-05-23,0.0,false,true,0.417,205
2020-05-24,0.0,false,true,0.40425,205
2020-05-25,0.0,false,true,0.3917,205
2020-05-26,0.0,false,true,0.3792,205
2020-05-27,0.0,false,true,0.36685,205
2020-05-28,0.0,false,true,0.35465,205
2020-05-29,0.0,false,true,0.3425,205
2020-05-30,0.0,false,true,0.33065,205
2020-05-31,0.0,false,true,0.319,205
2020-06-01,0.0,false,true,0.30765,205
2020-06-02,0.0,false,true,0.2967,205
2020-06-03,0.0,false,true,0.28635,205
2020-06-04,0.0,false,true,0.2765,205
2020-06-05,0.0,false,true,0.26735,205
2020-06-06,0.0,false,true,0.25885,205
2020-06-07,0.0,false,true,0.2511,205
2020-06-08,0.0,false,true,0.2442,205
2020-06-09,0.0,false,true,0.23795,205
2020-06-10,0.0,false,true,0.23255,205
2020-06-11,0.0,false,true,0.22785,205
2020-06-12,0.0,false,true,0.224,205
2020-06-13,0.0,false,true,0.22085,205
2020-06-14,0.0,false,true,0.2185,205
2020-06-15,0.0,false,true,0.2169,205
2020-06-16,0.0,false,true,0.21605,205
2020-06-17,0.0,false,true,0.21605,205
2020-06-18,0.0,false,true,0.2168,205
2020-06-19,0.0,false,true,0.2184,205
2020-06-20,0.0,false,true,0.22075,205
2020-06-21,0.0,false,true,0.22405,205
2020-06-22,0.0,false,true,0.22835,205
2020-06-23,0.0,false,true,0.23365,205
2020-06-24,0.0,false,true,0.24,205
2020-04-16,2.0,false,true,24.90795,206
2020-04-17,2.0,false,true,23.7802,206
2020-04-18,4.0,false,true,22.64425,206
2020-04-19,4.0,false,true,21.5122,206
2020-04-20,5.0,false,true,20.39365,206
2020-04-21,5.0,false,true,19.29535,206
2020-04-22,2.0,false,true,18.22215,206
2020-04-23,1.0,false,true,17.17785,206
2020-04-24,1.0,false,true,16.166,206
2020-04-25,1.0,false,true,15.1902,206
2020-04-26,1.0,false,true,14.2529,206
2020-04-27,1.0,false,true,13.35645,206
2020-04-28,1.0,false,true,12.50245,206
2020-04-29,1.0,false,true,11.6924,206
2020-04-30,2.0,false,true,10.9269,206
2020-05-01,2.0,false,true,10.2064,206
2020-05-02,1.0,false,true,9.53095,206
2020-05-03,0.0,false,true,8.90015,206
2020-05-04,0.0,false,true,8.3134,206
2020-05-05,1.0,false,true,7.7698,206
2020-05-06,0.0,false,true,7.2682,206
2020-05-07,0.0,false,true,6.8072,206
2020-05-08,0.0,false,true,6.38485,206
2020-05-09,0.0,false,true,5.99875,206
2020-05-10,1.0,false,true,5.64645,206
2020-05-11,1.0,false,true,5.32535,206
2020-05-12,0.0,false,true,5.0329,206
2020-05-13,0.0,false,true,4.7665,206
2020-05-14,0.0,false,true,4.52375,206
2020-05-15,0.0,false,true,4.3022,206
2020-05-16,0.0,false,true,4.09955,206
2020-05-17,0.0,false,true,3.9136,206
2020-05-18,0.0,false,true,3.7421,206
2020-05-19,0.0,false,true,3.5829,206
2020-05-20,0.0,false,true,3.4339,206
2020-05-21,0.0,false,true,3.29305,206
2020-05-22,0.0,false,true,3.15855,206
2020-05-23,0.0,false,true,3.02905,206
2020-05-24,0.0,false,true,2.9036,206
2020-05-25,0.0,false,true,2.78155,206
2020-05-26,0.0,false,true,2.6623,206
2020-05-27,0.0,false,true,2.5458,206
2020-05-28,1.0,false,true,2.4319,206
2020-05-29,2.0,false,true,2.3209,206
2020-05-30,0.0,false,true,2.2131,206
2020-05-31,0.0,false,true,2.10895,206
2020-06-01,1.0,false,true,2.0088,206
2020-06-02,1.0,false,true,1.9133,206
2020-06-03,0.0,false,true,1.823,206
2020-06-04,0.0,false,true,1.73845,206
2020-06-05,0.0,false,true,1.66005,206
2020-06-06,0.0,false,true,1.5881,206
2020-06-07,0.0,false,true,1.5227,206
2020-06-08,0.0,false,true,1.4639,206
2020-06-09,0.0,false,true,1.41165,206
2020-06-10,0.0,false,true,1.3658,206
2020-06-11,1.0,false,true,1.32625,206
2020-06-12,0.0,false,true,1.29285,206
2020-06-13,1.0,false,true,1.26545,206
2020-06-14,0.0,false,true,1.24395,206
2020-06-15,0.0,false,true,1.2283,206
2020-06-16,0.0,false,true,1.2184,206
2020-06-17,0.0,false,true,1.2142,206
2020-06-18,1.0,false,true,1.21565,206
2020-06-19,0.0,false,true,1.22285,206
2020-06-20,0.0,false,true,1.2359,206
2020-06-21,0.0,false,true,1.25495,206
2020-06-22,0.0,false,true,1.28015,206
2020-06-23,0.0,false,true,1.31205,206
2020-06-24,0.0,false,true,1.35095,206
2020-04-16,4.0,false,true,33.69125,207
2020-04-17,4.0,false,true,32.16215,207
2020-04-18,4.0,false,true,30.6215,207
2020-04-19,4.0,false,true,29.0862,207
2020-04-20,4.0,false,true,27.5693,207
2020-04-21,4.0,false,true,26.0801,207
2020-04-22,4.0,false,true,24.62555,207
2020-04-23,5.0,false,true,23.2108,207
2020-04-24,4.0,false,true,21.8408,207
2020-04-25,4.0,false,true,20.5201,207
2020-04-26,4.0,false,true,19.25235,207
2020-04-27,4.0,false,true,18.04025,207
2020-04-28,4.0,false,true,16.8862,207
2020-04-29,4.0,false,true,15.79165,207
2020-04-30,4.0,false,true,14.7577,207
2020-05-01,4.0,false,true,13.7846,207
2020-05-02,4.0,false,true,12.87235,207
2020-05-03,4.0,false,true,12.0203,207
2020-05-04,5.0,false,true,11.22755,207
2020-05-05,5.0,false,true,10.4928,207
2020-05-06,5.0,false,true,9.8145,207
2020-05-07,4.0,false,true,9.19055,207
2020-05-08,4.0,false,true,8.61845,207
2020-05-09,4.0,false,true,8.095,207
2020-05-10,4.0,false,true,7.61675,207
2020-05-11,3.0,false,true,7.18045,207
2020-05-12,3.0,false,true,6.7825,207
2020-05-13,3.0,false,true,6.41965,207
2020-05-14,3.0,false,true,6.08855,207
2020-05-15,3.0,false,true,5.78605,207
2020-05-16,3.0,false,true,5.50915,207
2020-05-17,2.0,false,true,5.2548,207
2020-05-18,1.0,false,true,5.02005,207
2020-05-19,1.0,false,true,4.8022,207
2020-05-20,1.0,false,true,4.5983,207
2020-05-21,1.0,false,true,4.40575,207
2020-05-22,1.0,false,true,4.22215,207
2020-05-23,1.0,false,true,4.0458,207
2020-05-24,1.0,false,true,3.87525,207
2020-05-25,1.0,false,true,3.70965,207
2020-05-26,0.0,false,true,3.54835,207
2020-05-27,0.0,false,true,3.39105,207
2020-05-28,0.0,false,true,3.2377,207
2020-05-29,0.0,false,true,3.08855,207
2020-05-30,0.0,false,true,2.94395,207
2020-05-31,0.0,false,true,2.8043,207
2020-06-01,0.0,false,true,2.67035,207
2020-06-02,0.0,false,true,2.5427,207
2020-06-03,0.0,false,true,2.42205,207
2020-06-04,0.0,false,true,2.30905,207
2020-06-05,0.0,false,true,2.20425,207
2020-06-06,0.0,false,true,2.1081,207
2020-06-07,0.0,false,true,2.0206,207
2020-06-08,0.0,false,true,1.94185,207
2020-06-09,0.0,false,true,1.87165,207
2020-06-10,0.0,false,true,1.80995,207
2020-06-11,0.0,false,true,1.7565,207
2020-06-12,0.0,false,true,1.7111,207
2020-06-13,0.0,false,true,1.67365,207
2020-06-14,0.0,false,true,1.6439,207
2020-06-15,0.0,false,true,1.6218,207
2020-06-16,0.0,false,true,1.60725,207
2020-06-17,0.0,false,true,1.60015,207
2020-06-18,0.0,false,true,1.60045,207
2020-06-19,0.0,false,true,1.60825,207
2020-06-20,0.0,false,true,1.62365,207
2020-06-21,0.0,false,true,1.6468,207
2020-06-22,0.0,false,true,1.6781,207
2020-06-23,0.0,false,true,1.7179,207
2020-06-24,0.0,false,true,1.76685,207
2020-04-16,5.0,false,true,67.3825,208
2020-04-17,5.0,false,true,64.3243,208
2020-04-18,5.0,false,true,61.243,208
2020-04-19,5.0,false,true,58.1724,208
2020-04-20,4.0,false,true,55.1386,208
2020-04-21,5.0,false,true,52.1602,208
2020-04-22,5.0,false,true,49.2511,208
2020-04-23,4.0,false,true,46.4216,208
2020-04-24,4.0,false,true,43.6816,208
2020-04-25,5.0,false,true,41.0402,208
2020-04-26,5.0,false,true,38.5047,208
2020-04-27,4.0,false,true,36.0805,208
2020-04-28,4.0,false,true,33.7724,208
2020-04-29,4.0,false,true,31.5833,208
2020-04-30,4.0,false,true,29.5154,208
2020-05-01,4.0,false,true,27.5692,208
2020-05-02,4.0,false,true,25.7447,208
2020-05-03,4.0,false,true,24.0406,208
2020-05-04,5.0,false,true,22.4551,208
2020-05-05,5.0,false,true,20.9856,208
2020-05-06,5.0,false,true,19.629,208
2020-05-07,4.0,false,true,18.3811,208
2020-05-08,1.0,false,true,17.2369,208
